data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,12,195508642,19.480,1,19394530
2024,5,195508642,14.830,1,19394531
2024,8,195508642,9.500,9,19394532
2024,12,195508677,3.000,1,19394536
2024,12,195508680,1.000,1,19394537
2024,8,195508680,5.000,1,19394538
2024,8,195508765,0.700,1,19394547
2024,12,195508754,2.000,4,19394545
2024,5,195508754,2.000,1,19394546
2024,12,195508753,135.000,1,19394542
2024,2,195508753,6.000,1,19394543
2024,5,195508753,8.000,1,19394544
2024,8,195508819,1.000,1,19394553
2024,11,195508819,5.000,1,19394554
2024,5,195508801,25.000,1,19394551
2024,12,195508777,5.000,4,19394548
2024,2,195508777,600.000,1,19394549
2024,8,195508777,70.000,1,19394550
2024,1,195516462,55.000,1,19395134
2024,12,195516462,36.000,1,19395135
2024,8,195516462,23.000,1,19395136
2024,5,195508825,20.000,1,19394552
2024,5,195508907,5.000,1,19394559
2024,5,195508888,6.500,1,19394557
2024,5,195508944,5.000,1,19394563
2024,5,195508890,91.000,1,19394558
2024,5,195508854,3.000,1,19394556
2024,12,195508935,5.000,1,19394561
2024,5,195508935,1.000,1,19394562
2024,2,195508831,0.100,1,19394555
2024,4,195508912,1.000,2,19394560
2024,5,195508986,2.000,1,19394568
2024,5,195508996,10.000,1,19394571
2024,8,195509016,10.000,9,19394577
2024,11,195509059,0.100,7,19394584
2024,5,195509059,56.000,1,19394585
2024,17,195508997,1.000,1,19394572
2024,4,195508963,3.440,1,19394564
2024,5,195508963,0.500,1,19394565
2024,5,195508969,51.000,1,19394566
2024,12,195508969,1.000,1,19394567
2024,5,195509008,1.000,3,19394576
2024,1,195509046,5.000,1,19394582
2024,5,195509046,23.000,1,19394583
2024,5,195509151,5.000,1,19394589
2024,12,195509151,1.000,1,19394590
2024,1,195509151,1.000,1,19394591
2024,5,195508992,1.000,4,19394570
2024,12,195508988,2.000,1,19394569
2024,5,195516439,0.650,3,19395133
2024,5,195509001,7.070,1,19394573
2024,12,195509001,0.610,1,19394574
2024,5,195509042,38.000,1,19394581
2024,5,195509041,10.000,1,19394580
2024,12,195509020,2.000,1,19394578
2024,8,195509020,6.000,1,19394579
2024,5,195509146,3.000,1,19394588
2024,5,195509108,87.000,1,19394586
2024,17,195509132,1.000,9,19394587
2024,5,195512596,1.000,1,19394857
2024,17,195512596,1.000,1,19394858
2024,12,195509241,70.830,1,19394597
2024,5,195509158,1.500,3,19394592
2024,5,195509235,7.000,1,19394593
2024,12,195516565,1.000,1,19395140
2024,5,195509237,1.000,1,19394594
2024,12,195509237,1.000,1,19394595
2024,5,195509260,8.000,1,19394598
2024,12,195509317,5.000,1,19394601
2024,2,195509238,1.000,1,19394596
2024,1,195520149,5.000,1,19395394
2024,8,195520149,2.000,9,19395395
2024,5,195520149,3.000,1,19395396
2024,8,195520055,1.000,9,19395390
2024,5,195516537,2.000,3,19395139
2024,12,195509287,2.500,1,19394599
2024,5,195509308,3.000,3,19394600
2024,17,195509375,20.000,9,19394604
2024,17,195524422,1.000,9,19395684
2024,8,195509372,1.000,1,19394602
2024,17,195509372,19.000,9,19394603
2024,12,195509435,5.000,1,19394608
2024,11,195509423,1.000,3,19394607
2024,4,195509378,0.010,1,19394605
2024,8,195509391,1.000,1,19394606
2024,5,195509534,9.630,1,19394611
2024,2,195516519,4.000,1,19395138
2024,17,195509538,1.000,9,19394612
2024,5,195509568,2.250,3,19394617
2024,2,195509568,0.100,3,19394618
2024,12,195509518,0.200,1,19394610
2024,5,195509572,2.000,4,19394619
2024,8,195509657,3.000,9,19394623
2024,5,195509545,1.000,3,19394613
2024,5,195509600,1.000,3,19394620
2024,5,195509543,165.049,1,19394614
2024,1,195509543,174.000,1,19394615
2024,5,195509620,10.000,1,19394621
2024,1,195509637,1.000,1,19394622
2024,8,195509740,10.000,1,19394630
2024,5,195509564,2.000,1,19394616
2024,5,195509744,195.000,1,19394631
2024,5,195509681,1.000,1,19394625
2024,12,195516770,1.000,1,19395145
2024,12,195509752,5.000,4,19394632
2024,5,195509794,10.000,4,19394637
2024,5,195509739,12.000,4,19394629
2024,5,195509797,12.000,4,19394638
2024,5,195509713,8.000,4,19394628
2024,5,195509677,2.000,4,19394624
2024,12,195509689,10.000,1,19394626
2024,1,195509798,4.500,1,19394639
2024,5,195509798,49.000,1,19394640
2024,5,195509763,10.000,1,19394633
2024,5,195509708,29.500,1,19394627
2024,12,195509802,1.000,1,19394641
2024,12,195509886,1.000,1,19394647
2024,5,195509783,4.160,1,19394634
2024,8,195509783,249.000,9,19394635
2024,12,195509788,0.600,5,19394636
2024,1,195509843,0.100,1,19394642
2024,5,195509920,20.000,1,19394654
2024,17,195509873,1.000,9,19394643
2024,12,195520180,10.000,1,19395399
2024,4,195520180,20.000,1,19395400
2024,4,195509881,2.000,1,19394644
2024,12,195509881,2.000,1,19394645
2024,5,195509984,1.000,1,19394661
2024,5,195509882,3.000,3,19394646
2024,4,195509914,1.000,1,19394652
2024,16,195509914,1.000,1,19394653
2024,5,195509954,42.000,1,19394660
2024,4,195509985,1.320,1,19394662
2024,2,195509899,1.000,1,19394648
2024,8,195509899,2.000,9,19394649
2024,1,195509899,1.000,1,19394650
2024,5,195510011,1.000,1,19394668
2024,5,195520234,1.000,1,19395401
2024,8,195509903,29.000,1,19394651
2024,5,195509930,455.000,1,19394655
2024,2,195509930,2.000,1,19394656
2024,5,195520179,8.000,1,19395397
2024,11,195520179,3.000,1,19395398
2024,12,195509943,1.000,1,19394658
2024,8,195509943,2.500,9,19394659
2024,12,195510005,10.000,1,19394667
2024,5,195509997,3.000,1,19394663
2024,8,195509997,7.000,1,19394664
2024,4,195509999,10.060,1,19394666
2024,12,195510024,1.000,1,19394669
2024,12,195510112,12.000,1,19394675
2024,5,195510040,1.000,1,19394670
2024,5,195510051,5.000,1,19394671
2024,2,195520262,1.000,1,19395402
2024,2,195520377,1.000,1,19395403
2024,17,195510102,3.000,1,19394672
2024,5,195510140,1.000,1,19394676
2024,5,195510105,1.700,1,19394673
2024,8,195510105,1.000,1,19394674
2024,5,195510176,1.000,4,19394677
2024,12,195510176,60.000,9,19394678
2024,4,195512593,1.000,1,19394856
2024,15,195510264,3.000,9,19394686
2024,12,195510258,1.000,1,19394685
2024,12,195510192,3.000,1,19394681
2024,2,195510279,125.000,1,19394687
2024,4,195510279,28.000,1,19394688
2024,1,195510184,10.000,1,19394680
2024,1,195510246,4.400,1,19394684
2024,4,195510194,1.000,1,19394682
2024,4,195510282,3.000,1,19394690
2024,12,195510377,5.000,1,19394699
2024,5,195510409,43000.000,1,19394705
2024,1,195510329,0.360,1,19394692
2024,10,195510329,316.000,1,19394693
2024,5,195510404,895.000,1,19394704
2024,5,195512598,20.000,4,19394859
2024,5,195512628,10.000,4,19394861
2024,5,195510393,2.000,1,19394703
2024,12,195510299,0.290,1,19394691
2024,5,195510387,2.000,1,19394701
2024,5,195510338,2.000,1,19394695
2024,8,195510338,4.000,9,19394696
2024,5,195510425,3.300,3,19394707
2024,5,195510356,1.000,3,19394697
2024,5,195510376,32.570,1,19394698
2024,12,195510395,14.000,1,19394702
2024,11,195510379,20.000,1,19394700
2024,5,195520430,1.000,1,19395405
2024,5,195510446,46.000,1,19394708
2024,11,195510446,3.000,1,19394709
2024,5,195520408,2.000,1,19395404
2024,8,195510532,2.000,1,19394715
2024,1,195510561,1.000,1,19394717
2024,8,195510482,1.000,1,19394710
2024,12,195510529,3.000,1,19394713
2024,15,195510529,7.500,9,19394714
2024,12,195510619,6.000,1,19394718
2024,13,195510646,4.000,1,19394722
2024,12,195510551,1.000,3,19394716
2024,12,195510625,1.000,1,19394719
2024,5,195516611,2.000,1,19395141
2024,12,195520469,3.000,1,19395406
2024,17,195520469,50.000,9,19395407
2024,1,195510716,1.000,1,19394729
2024,12,195510645,2.000,1,19394721
2024,5,195510642,22.000,1,19394720
2024,1,195510662,1.000,1,19394724
2024,8,195510654,1.000,1,19394723
2024,2,195510675,1.000,1,19394726
2024,17,195510730,13.000,9,19394730
2024,5,195510685,200.000,4,19394727
2024,8,195510685,1.000,4,19394728
2024,5,195510669,121.720,1,19394725
2024,12,195510818,75.000,1,19394735
2024,5,195510818,151.000,1,19394736
2024,1,195512609,6.000,1,19394860
2024,5,195510838,9.000,1,19394738
2024,5,195510860,40.000,1,19394739
2024,17,195510902,1.000,9,19394743
2024,1,195510857,12.000,1,19394740
2024,1,195510830,1.000,1,19394737
2024,8,195512669,20.000,1,19394865
2024,4,195510896,1.000,1,19394742
2024,8,195510773,2.140,1,19394731
2024,2,195510800,1.000,1,19394734
2024,12,195510778,2.600,1,19394732
2024,8,195510798,7.800,1,19394733
2024,11,195510944,8.000,9,19394748
2024,8,195512674,770.000,9,19394866
2024,4,195512674,43.000,1,19394867
2024,5,195512674,2.000,1,19394868
2024,4,195510979,4.000,1,19394750
2024,5,195510874,7.000,4,19394741
2024,5,195510909,6.000,4,19394744
2024,5,195510912,1.000,3,19394745
2024,12,195510912,1.000,3,19394746
2024,12,195510955,1.300,1,19394749
2024,5,195520584,5.030,1,19395408
2024,1,195510930,1.320,1,19394747
2024,5,195520610,2.000,3,19395409
2024,12,195520610,1.000,1,19395410
2024,2,195520610,1.000,1,19395411
2024,5,195520618,5.000,1,19395412
2024,5,195512583,3.000,1,19394855
2024,12,195511106,13.000,1,19394756
2024,5,195511101,287.630,1,19394755
2024,17,195511149,5.030,1,19394758
2024,8,195511149,116.000,9,19394759
2024,5,195512629,18.000,1,19394862
2024,12,195511089,2.000,1,19394753
2024,5,195512651,10.000,1,19394863
2024,5,195511098,3.000,1,19394754
2024,5,195511057,115.500,1,19394751
2024,5,195511064,25.000,1,19394752
2024,5,195511127,2.000,1,19394757
2024,13,195511193,4.500,9,19394762
2024,1,195511192,0.410,1,19394760
2024,5,195511192,9.000,1,19394761
2024,8,195511214,3.000,9,19394763
2024,5,195511317,57.000,1,19394766
2024,5,195511274,5.000,1,19394765
2024,1,195512662,0.100,1,19394864
2024,5,195511218,150.000,1,19394764
2024,1,195512691,0.100,1,19394869
2024,5,195520718,10.000,1,19395417
2024,12,195512797,3.000,1,19394875
2024,5,195515725,5.000,1,19395105
2024,5,195512808,135.641,1,19394877
2024,1,195520664,1.000,1,19395413
2024,5,195512758,62.000,1,19394871
2024,4,195512758,3.000,1,19394872
2024,17,195512738,6.000,9,19394870
2024,12,195520689,30.000,4,19395415
2024,8,195516660,0.100,1,19395143
2024,12,195516660,1.000,1,19395144
2024,5,195520682,3.000,1,19395414
2024,2,195512856,0.400,1,19394880
2024,12,195512856,2.000,1,19394881
2024,8,195512790,3.000,1,19394874
2024,5,195512840,43.520,1,19394878
2024,8,195512840,0.048,1,19394879
2024,5,195512865,2.000,1,19394882
2024,5,195512916,8.000,1,19394887
2024,12,195512915,1.000,1,19394886
2024,5,195512993,3.000,1,19394891
2024,5,195512984,3.000,1,19394888
2024,5,195512908,3.060,1,19394883
2024,2,195512908,2.440,1,19394884
2024,12,195512908,12.850,1,19394885
2024,5,195513056,0.200,1,19394896
2024,5,195520701,10.000,1,19395416
2024,5,195513032,9.000,1,19394893
2024,5,195512992,2.460,1,19394889
2024,2,195512992,4.350,1,19394890
2024,16,195513055,3.000,1,19394895
2024,5,195512999,1.000,1,19394892
2024,12,195513101,1.000,1,19394899
2024,12,195513046,1.000,3,19394894
2024,5,195513072,2.000,1,19394897
2024,17,195513109,1.000,1,19394900
2024,8,195513109,3.000,9,19394901
2024,12,195513134,170.000,1,19394904
2024,5,195513113,4.000,1,19394902
2024,5,195513078,1.000,1,19394898
2024,12,195513121,2.000,1,19394903
2024,5,195513176,12.000,1,19394906
2024,17,195513135,0.500,1,19394905
2024,12,195520768,1.000,1,19395419
2024,1,195513225,1.000,1,19394907
2024,12,195520910,1.910,1,19395427
2024,5,195520844,20.610,1,19395421
2024,17,195520756,32.000,9,19395418
2024,2,195513317,3.000,1,19394916
2024,5,195513306,1.500,3,19394914
2024,5,195513359,40.000,1,19394923
2024,8,195513359,2.000,3,19394924
2024,5,195513249,8.300,3,19394908
2024,5,195513314,1.000,1,19394915
2024,1,195513353,1.000,1,19394921
2024,12,195513252,0.100,1,19394911
2024,4,195513264,5.000,1,19394912
2024,4,195513349,1.000,1,19394919
2024,12,195513251,23.390,1,19394909
2024,5,195513251,8.210,1,19394910
2024,12,195520895,5.000,3,19395426
2024,2,195513363,1.000,1,19394926
2024,8,195513388,20.000,9,19394928
2024,1,195513388,20.000,1,19394929
2024,4,195513279,1.000,1,19394913
2024,5,195513422,5.000,1,19394932
2024,17,195513375,1.000,9,19394927
2024,5,195513354,64.000,1,19394922
2024,5,195513458,12.000,7,19394937
2024,12,195513352,4.000,1,19394920
2024,5,195513324,2.000,3,19394918
2024,8,195513325,28.300,1,19394917
2024,8,195513397,1.000,1,19394930
2024,4,195513439,1.000,1,19394935
2024,8,195513424,1.000,1,19394933
2024,5,195513417,1.000,3,19394931
2024,5,195513451,122.700,1,19394936
2024,5,195513427,11.000,1,19394934
2024,12,195513517,2.000,1,19394948
2024,16,195513517,2.000,1,19394949
2024,5,195513525,4.000,4,19394950
2024,11,195513525,100.000,9,19394951
2024,5,195513508,2.000,1,19394945
2024,1,195513508,2.000,3,19394946
2024,12,195541869,1.000,4,19396869
2024,8,195541869,2.000,1,19396870
2024,12,195520874,4.000,3,19395425
2024,5,195513471,29.500,1,19394939
2024,12,195513507,5.000,1,19394942
2024,4,195513507,5.000,1,19394943
2024,17,195513507,1.000,1,19394944
2024,8,195513467,30.000,9,19394938
2024,12,195513479,5.000,1,19394940
2024,5,195513479,10.000,1,19394941
2024,5,195513534,1.000,3,19394952
2024,1,195513554,0.100,1,19394954
2024,12,195513543,1.000,1,19394953
2024,5,195520940,6.000,1,19395431
2024,11,195520940,9.000,1,19395432
2024,16,195520940,5.000,9,19395433
2024,5,195520851,97.000,1,19395422
2024,4,195520918,9.000,1,19395428
2024,8,195520918,10.000,9,19395429
2024,12,195520797,5.000,1,19395420
2024,8,195513637,3.000,1,19394962
2024,12,195513632,118.000,1,19394961
2024,5,195520869,1.000,1,19395423
2024,2,195520869,1.000,1,19395424
2024,2,195513624,1.000,1,19394960
2024,5,195513581,3.500,1,19394956
2024,12,195513605,4.230,1,19394957
2024,5,195513580,28.000,1,19394955
2024,12,195513668,1.230,1,19394964
2024,17,195513623,41.000,4,19394958
2024,2,195513623,1.000,3,19394959
2024,5,195524605,236.000,1,19395687
2024,12,195513644,1.000,1,19394963
2024,5,195513832,2.000,3,19394974
2024,5,195528828,20.000,1,19395977
2024,12,195513733,2.340,3,19394966
2024,5,195513716,1.000,1,19394965
2024,2,195513839,2.000,1,19394975
2024,12,195513794,0.005,1,19394971
2024,12,195513782,1.000,1,19394970
2024,5,195513816,1.000,1,19394972
2024,4,195513862,1.000,1,19394976
2024,12,195513755,4.000,1,19394968
2024,5,195513748,30.000,1,19394967
2024,8,195513827,7.000,1,19394973
2024,12,195513777,1.000,1,19394969
2024,5,195513902,5.000,1,19394979
2024,12,195513928,1.000,1,19394980
2024,5,195513957,3.000,1,19394983
2024,12,195513897,1.000,1,19394977
2024,1,195524765,1.000,3,19395694
2024,5,195513954,2.000,10,19394982
2024,5,195513936,0.500,1,19394981
2024,5,195514009,1.000,3,19394985
2024,5,195513992,4.000,4,19394984
2024,4,195514113,3.000,1,19394994
2024,5,195514082,13.200,3,19394990
2024,12,195514115,1.000,9,19394995
2024,4,195514043,1.000,9,19394987
2024,4,195514043,3.000,1,19394988
2024,12,195514024,2.000,1,19394986
2024,12,195514080,3.000,1,19394989
2024,17,195514103,0.500,1,19394991
2024,5,195514103,6.000,1,19394992
2024,1,195514103,52.000,1,19394993
2024,5,195514148,3.000,1,19394996
2024,5,195524777,255.600,1,19395695
2024,11,195524777,20.200,1,19395696
2024,12,195514163,8.000,1,19394997
2024,5,195514186,13.000,4,19394998
2024,8,195514186,11.000,1,19394999
2024,2,195514194,7.500,1,19395000
2024,5,195514194,84.500,1,19395001
2024,5,195524712,30.000,1,19395691
2024,17,195524712,2.000,9,19395692
2024,11,195514227,1.000,1,19395004
2024,12,195524723,0.500,1,19395693
2024,2,195514218,3.000,1,19395002
2024,5,195524787,1.000,1,19395697
2024,5,195514284,1.000,4,19395007
2024,12,195514269,1.000,1,19395006
2024,1,195514224,8.000,1,19395003
2024,5,195514303,80.000,1,19395010
2024,4,195514290,1.000,1,19395008
2024,17,195514290,2.000,1,19395009
2024,2,195514228,1.000,1,19395005
2024,5,195524857,3.000,1,19395701
2024,12,195514376,5.000,1,19395014
2024,2,195514381,0.080,1,19395015
2024,12,195514354,1.000,1,19395012
2024,5,195514386,22.000,1,19395016
2024,8,195514339,2.000,1,19395011
2024,8,195524896,1.000,9,19395704
2024,2,195524797,2.000,1,19395698
2024,5,195514370,0.010,1,19395013
2024,12,195524861,7.000,1,19395702
2024,5,195514438,10.000,1,19395020
2024,5,195514484,4.000,1,19395021
2024,2,195514424,5.000,1,19395017
2024,12,195514527,3.000,3,19395022
2024,8,195514527,1.000,9,19395023
2024,17,195514527,0.500,9,19395024
2024,8,195524838,50.000,9,19395699
2024,5,195524863,1.000,1,19395703
2024,5,195514548,5.000,1,19395025
2024,5,195514617,16.000,1,19395036
2024,5,195514592,10.000,1,19395027
2024,8,195514607,1.000,1,19395029
2024,2,195514611,1.000,1,19395030
2024,12,195516654,1.000,9,19395142
2024,12,195514554,1.000,1,19395026
2024,17,195514618,96.000,1,19395031
2024,16,195514618,30.000,9,19395032
2024,12,195514677,1.000,1,19395039
2024,16,195514625,2.000,1,19395037
2024,5,195514680,1.000,3,19395040
2024,8,195524919,18.000,1,19395706
2024,2,195514593,1.000,2,19395028
2024,8,195514689,3.000,9,19395041
2024,12,195514620,40.180,1,19395033
2024,2,195514620,1.000,1,19395034
2024,4,195514721,1.000,1,19395045
2024,5,195514692,10.000,1,19395042
2024,4,195514707,1.500,1,19395044
2024,2,195514705,1.000,1,19395043
2024,2,195524853,11.000,1,19395700
2024,12,195514724,0.500,1,19395046
2024,1,195514724,0.500,1,19395047
2024,17,195524910,501.000,1,19395705
2024,2,195514781,1.000,2,19395049
2024,5,195514813,60.000,1,19395052
2024,5,195514818,53.600,1,19395053
2024,8,195514851,6.000,9,19395057
2024,16,195514785,7.000,9,19395050
2024,4,195514785,0.200,1,19395051
2024,12,195514770,1.000,3,19395048
2024,12,195514837,0.250,1,19395056
2024,5,195514886,4.000,4,19395059
2024,5,195514916,5.000,4,19395062
2024,5,195514897,5.000,1,19395061
2024,12,195514922,2.000,1,19395063
2024,4,195514832,1.000,1,19395054
2024,5,195514943,1.000,7,19395064
2024,5,195514835,12.400,1,19395055
2024,5,195525042,12.000,1,19395708
2024,5,195525104,21.330,1,19395712
2024,4,195525104,10.520,1,19395713
2024,12,195514862,1.000,1,19395058
2024,5,195514887,20.000,1,19395060
2024,5,195525002,17.000,1,19395707
2024,12,195515042,5.000,1,19395066
2024,1,195525057,1.000,1,19395709
2024,12,195525109,7.000,1,19395714
2024,5,195515043,33.000,1,19395067
2024,2,195525083,5.000,1,19395711
2024,1,195515110,1.000,1,19395068
2024,2,195515132,3.000,1,19395069
2024,5,195515132,3.000,1,19395070
2024,2,195515145,1.000,1,19395071
2024,1,195515282,0.100,1,19395081
2024,5,195520931,15.000,1,19395430
2024,12,195515174,0.100,1,19395074
2024,5,195525175,4.000,1,19395716
2024,5,195515198,6.000,1,19395077
2024,16,195515167,1.000,1,19395072
2024,5,195515167,1.000,1,19395073
2024,17,195515254,1.000,9,19395078
2024,1,195515254,0.500,1,19395079
2024,5,195515326,17.000,4,19395085
2024,5,195515182,18.000,4,19395075
2024,12,195515300,1.000,1,19395082
2024,5,195515194,1.000,1,19395076
2024,5,195525080,26.590,1,19395710
2024,12,195515301,1.000,1,19395083
2024,8,195515347,7.000,1,19395087
2024,5,195515347,8.000,1,19395088
2024,12,195515314,0.200,5,19395084
2024,2,195515354,1.000,1,19395089
2024,5,195515401,1.000,1,19395095
2024,4,195515343,0.950,1,19395086
2024,4,195515428,0.200,1,19395096
2024,8,195515357,0.300,1,19395090
2024,5,195515433,3.500,1,19395097
2024,12,195515433,1.100,1,19395098
2024,8,195515433,23.000,9,19395099
2024,5,195515374,257.700,1,19395092
2024,8,195515444,33.000,1,19395100
2024,2,195525230,2.000,1,19395720
2024,5,195525271,1.000,1,19395724
2024,5,195525185,1.000,3,19395717
2024,12,195515396,1.000,1,19395093
2024,5,195515396,1.000,1,19395094
2024,5,195515363,4.000,1,19395091
2024,12,195515559,1.600,1,19395102
2024,2,195515466,1.000,1,19395101
2024,5,195525216,4.500,1,19395719
2024,5,195516865,3.500,1,19395146
2024,5,195525295,2.000,1,19395725
2024,5,195516942,1.000,1,19395147
2024,5,195525268,30.000,1,19395723
2024,12,195517005,1.060,1,19395148
2024,8,195517005,0.008,1,19395149
2024,17,195525344,1.000,1,19395728
2024,17,195525199,1.000,1,19395718
2024,4,195517013,2.000,1,19395150
2024,5,195517032,8.000,4,19395151
2024,1,195517058,4.000,1,19395155
2024,5,195517033,354.530,1,19395152
2024,2,195517033,1.000,1,19395153
2024,5,195525250,1.000,3,19395722
2024,5,195517047,9.000,1,19395154
2024,5,195517112,1.000,3,19395157
2024,12,195517130,1.000,1,19395158
2024,5,195517198,0.100,1,19395165
2024,17,195517152,1.000,9,19395160
2024,5,195517152,1.000,1,19395161
2024,5,195517184,4.000,4,19395164
2024,2,195517164,15.000,1,19395162
2024,5,195517164,3.000,1,19395163
2024,8,195525336,5.000,9,19395726
2024,5,195525336,30.000,1,19395727
2024,12,195517134,5.000,1,19395159
2024,12,195525232,2.000,1,19395721
2024,12,195517242,2.000,3,19395167
2024,5,195517242,1.000,3,19395168
2024,12,195517277,7.000,1,19395172
2024,12,195517209,1.920,1,19395166
2024,5,195517299,5.000,4,19395173
2024,12,195517276,2.000,1,19395169
2024,17,195517276,1.000,1,19395170
2024,5,195517276,1.000,1,19395171
2024,12,195517417,83.000,1,19395178
2024,12,195517325,1.000,4,19395176
2024,5,195517325,5.000,1,19395177
2024,5,195517320,12.000,1,19395174
2024,12,195517320,1.000,1,19395175
2024,5,195517464,43.500,1,19395179
2024,4,195517471,1.000,3,19395181
2024,5,195525400,37.000,1,19395729
2024,12,195517491,2.000,9,19395183
2024,2,195517491,1.000,1,19395184
2024,1,195517483,3.000,1,19395182
2024,5,195517546,2.000,1,19395187
2024,1,195541901,28.900,1,19396873
2024,8,195541901,11.200,1,19396874
2024,12,195541901,77.500,1,19396875
2024,5,195517465,2.000,1,19395180
2024,12,195517514,0.002,1,19395185
2024,5,195529006,30.000,1,19395983
2024,5,195517570,2.000,1,19395190
2024,5,195528951,3.500,1,19395979
2024,5,195517528,15.000,1,19395186
2024,2,195517592,0.020,1,19395191
2024,5,195528989,2.000,1,19395982
2024,5,195528953,35.000,1,19395980
2024,12,195517603,2.000,1,19395192
2024,5,195517634,5.000,1,19395194
2024,12,195517567,0.100,1,19395188
2024,15,195517567,6.000,9,19395189
2024,5,195517611,39.000,1,19395193
2024,12,195529016,1.000,1,19395984
2024,5,195517646,6.000,1,19395195
2024,5,195528944,5.000,1,19395978
2024,4,195517764,2.000,3,19395203
2024,8,195517717,12.700,1,19395200
2024,15,195517679,5.000,1,19395197
2024,4,195517679,1.000,1,19395198
2024,5,195517690,1.000,1,19395199
2024,5,195517789,23.100,1,19395205
2024,5,195517676,10.000,1,19395196
2024,5,195529032,1.000,1,19395985
2024,5,195517774,1.000,1,19395204
2024,12,195517724,5.000,1,19395202
2024,12,195517830,2.000,1,19395206
2024,5,195521076,2.000,1,19395439
2024,12,195517838,1.000,1,19395207
2024,5,195517838,10.000,1,19395208
2024,5,195517905,161.900,1,19395216
2024,8,195517905,1.000,9,19395217
2024,5,195517900,1.000,1,19395213
2024,12,195517900,2.000,1,19395214
2024,5,195517913,5.000,1,19395219
2024,17,195517919,1.000,1,19395221
2024,5,195517902,17.560,1,19395215
2024,5,195517862,1.000,4,19395209
2024,12,195517862,53.000,1,19395210
2024,12,195517877,1.000,1,19395212
2024,12,195517964,114.000,1,19395223
2024,8,195517909,5.300,1,19395218
2024,4,195528958,20.000,1,19395981
2024,8,195517997,24.000,3,19395228
2024,5,195517997,3.000,1,19395229
2024,8,195517997,5.000,9,19395230
2024,5,195517914,12.650,1,19395220
2024,5,195518002,2.000,4,19395231
2024,12,195517969,2.000,1,19395225
2024,5,195517969,2.000,1,19395226
2024,11,195517969,1.000,1,19395227
2024,5,195517950,1.500,1,19395222
2024,5,195529124,1.000,1,19395992
2024,1,195517965,1.000,1,19395224
2024,12,195529081,0.001,7,19395989
2024,5,195518048,185.484,1,19395235
2024,5,195518095,29.500,1,19395239
2024,8,195518009,15.000,9,19395232
2024,5,195518009,10.000,1,19395233
2024,5,195518077,1.000,1,19395238
2024,4,195518014,2.000,1,19395234
2024,1,195529094,1.000,1,19395990
2024,5,195529094,32.000,1,19395991
2024,12,195529133,0.001,1,19395993
2024,5,195518117,1.000,4,19395242
2024,12,195518166,1.000,2,19395244
2024,1,195518050,0.001,1,19395236
2024,5,195529033,1.000,1,19395986
2024,5,195518099,58.000,1,19395241
2024,12,195518167,0.300,1,19395245
2024,4,195529166,1.000,1,19395994
2024,16,195529166,1.000,1,19395995
2024,1,195529067,4.000,1,19395987
2024,4,195529067,4.000,1,19395988
2024,5,195518171,1.000,4,19395246
2024,8,195518232,1.000,1,19395248
2024,5,195518097,9.000,4,19395240
2024,8,195518252,1.000,1,19395251
2024,2,195518151,1.000,1,19395243
2024,2,195518224,2.000,1,19395247
2024,8,195518246,1.000,1,19395250
2024,5,195518238,30.000,1,19395249
2024,5,195518272,36.000,1,19395254
2024,15,195518272,1.000,9,19395255
2024,17,195518272,2.000,9,19395256
2024,17,195518263,4.000,9,19395252
2024,2,195518270,1.600,1,19395253
2024,5,195518284,2.000,1,19395257
2024,8,195529184,3.000,9,19395996
2024,2,195518337,17.510,1,19395258
2024,5,195518402,29.000,1,19395259
2024,12,195520962,1.000,1,19395434
2024,5,195518411,15.000,1,19395260
2024,15,195518411,1.000,9,19395261
2024,4,195518526,1.000,1,19395265
2024,5,195518498,40.000,1,19395263
2024,11,195518498,6.000,1,19395264
2024,8,195518527,2.000,9,19395266
2024,4,195518606,0.500,1,19395268
2024,12,195518669,1.000,1,19395270
2024,5,195529398,1.000,1,19396000
2024,8,195518621,1.000,1,19395269
2024,5,195518592,3.000,1,19395267
2024,8,195518723,1.000,1,19395277
2024,5,195529361,5.000,1,19395999
2024,5,195521052,3.000,3,19395438
2024,5,195518692,20.000,1,19395274
2024,12,195518722,8.000,1,19395276
2024,5,195518799,3.000,1,19395281
2024,8,195518698,100.000,9,19395275
2024,5,195518771,10.000,4,19395279
2024,15,195518684,2.000,1,19395271
2024,4,195518684,2.000,1,19395272
2024,5,195518684,5.000,1,19395273
2024,5,195518725,12.000,4,19395278
2024,5,195518787,31.000,1,19395280
2024,5,195518858,1.000,1,19395285
2024,5,195518848,20.000,1,19395284
2024,12,195518800,160.000,1,19395282
2024,5,195518800,5.000,1,19395283
2024,2,195518875,2.000,1,19395286
2024,5,195518923,130.000,1,19395290
2024,5,195529271,128.000,1,19395997
2024,5,195518892,4.000,1,19395287
2024,5,195518939,1.000,1,19395296
2024,5,195518931,4.000,1,19395293
2024,11,195518906,91.000,1,19395288
2024,12,195518906,40.000,1,19395289
2024,5,195518927,10.000,1,19395291
2024,17,195518927,12.000,9,19395292
2024,4,195518932,1.000,1,19395294
2024,2,195518932,1.000,1,19395295
2024,12,195519009,2.000,1,19395299
2024,12,195519082,3.000,1,19395306
2024,2,195518967,1.000,1,19395297
2024,12,195519079,5.000,1,19395305
2024,12,195519076,12.600,1,19395302
2024,2,195519076,1.000,1,19395303
